,Year,Pos,Age,height,weight,TS%,G,Tm
4907,1977.0,PF,25.0,206.0,102.0,0.52,64.0,MIL
4908,1977.0,SF,31.0,193.0,90.0,0.39299999999999996,49.0,WSB
4909,1977.0,SF,27.0,203.0,90.0,0.369,28.0,LAL
4910,1977.0,PF,25.0,201.0,102.0,0.526,77.0,TOT
4911,1977.0,PF,25.0,201.0,102.0,0.516,41.0,WSB
4912,1977.0,PF,25.0,201.0,102.0,0.534,36.0,ATL
4913,1977.0,PF,24.0,201.0,104.0,0.501,75.0,KCK
4914,1977.0,C,27.0,208.0,106.0,0.515,80.0,IND
4915,1977.0,PG,23.0,185.0,86.0,0.408,26.0,GSW
4916,1977.0,PF,23.0,203.0,92.0,0.505,61.0,IND
4917,1977.0,PF,27.0,201.0,102.0,0.542,79.0,BOS
4918,1977.0,SF,25.0,196.0,98.0,0.49700000000000005,70.0,CLE
4919,1977.0,SF,32.0,196.0,98.0,0.527,82.0,LAL
4920,1977.0,SF,25.0,201.0,95.0,0.48200000000000004,68.0,BOS
4921,1977.0,C,31.0,208.0,102.0,0.409,39.0,PHO
4922,1977.0,SG,28.0,196.0,79.0,0.48200000000000004,43.0,BOS
4923,1977.0,PF,23.0,203.0,95.0,0.47700000000000004,81.0,SEA
4924,1977.0,SG,23.0,193.0,88.0,0.447,44.0,DET
4925,1977.0,PF,21.0,203.0,108.0,0.511,82.0,NYK
4926,1977.0,PF,24.0,206.0,106.0,0.5539999999999999,74.0,BUF
4927,1977.0,PG,27.0,185.0,81.0,0.5529999999999999,22.0,SAS
4928,1977.0,PF,33.0,201.0,99.0,0.425,81.0,DEN
4929,1977.0,SG,27.0,196.0,90.0,0.462,77.0,DET
4930,1977.0,SG,24.0,190.0,86.0,0.49,79.0,NYN
4931,1977.0,SF,30.0,196.0,86.0,0.478,81.0,CLE
4932,1977.0,C,27.0,213.0,113.0,0.499,70.0,TOT
4933,1977.0,C,27.0,213.0,113.0,0.48,34.0,MIL
4934,1977.0,C,27.0,213.0,113.0,0.517,36.0,CLE
4935,1977.0,SG,24.0,193.0,83.0,0.525,82.0,GSW
4936,1977.0,SG,28.0,190.0,81.0,0.507,82.0,BUF
4937,1977.0,PG,23.0,213.0,99.0,0.0,2.0,CHI
4938,1977.0,SG,32.0,196.0,93.0,0.5,82.0,CLE
4939,1977.0,SG,24.0,190.0,89.0,0.557,79.0,PHO
4940,1977.0,PF,23.0,206.0,102.0,0.506,51.0,ATL
4941,1977.0,SG,25.0,190.0,83.0,0.436,79.0,BOS
4942,1977.0,SF,27.0,196.0,86.0,0.47200000000000003,40.0,NOJ
4943,1977.0,SG,22.0,198.0,86.0,0.281,17.0,CHI
4944,1977.0,SG,27.0,196.0,81.0,0.555,81.0,POR
4945,1977.0,SG,23.0,196.0,83.0,0.49,68.0,LAL
4946,1977.0,PG,25.0,188.0,83.0,0.55,72.0,KCK
4947,1977.0,PG,30.0,183.0,79.0,0.439,79.0,DEN
4948,1977.0,SF,22.0,203.0,90.0,0.534,78.0,PHO
4949,1977.0,SF,26.0,198.0,97.0,0.44,61.0,NYN
4950,1977.0,SG,27.0,193.0,88.0,0.542,45.0,TOT
4951,1977.0,SG,27.0,193.0,88.0,0.508,33.0,BUF
4952,1977.0,SG,27.0,193.0,88.0,0.5820000000000001,12.0,ATL
4953,1977.0,SG,22.0,193.0,88.0,0.5589999999999999,82.0,DEN
4954,1977.0,C,35.0,211.0,102.0,0.45799999999999996,49.0,CLE
4955,1977.0,PF,25.0,203.0,86.0,0.575,60.0,SEA
4956,1977.0,PF,28.0,203.0,98.0,0.552,81.0,HOU
4957,1977.0,PG,23.0,170.0,68.0,0.436,51.0,DEN
4958,1977.0,PF,28.0,203.0,92.0,0.536,6.0,DET
4959,1977.0,PG,26.0,185.0,79.0,0.6890000000000001,74.0,POR
4960,1977.0,C,30.0,201.0,111.0,0.513,82.0,WSB
4961,1977.0,SG,33.0,208.0,106.0,0.524,78.0,PHO
4962,1977.0,SF,33.0,208.0,106.0,0.484,77.0,PHO
4963,1977.0,SF,25.0,185.0,79.0,0.52,72.0,NYN
4964,1977.0,PG,29.0,196.0,86.0,0.485,82.0,CHI
4965,1977.0,C,28.0,208.0,99.0,0.516,11.0,NYK
4966,1977.0,SF,21.0,193.0,86.0,0.509,40.0,NOJ
4967,1977.0,PG,25.0,183.0,83.0,0.504,62.0,CLE
4968,1977.0,SF,22.0,201.0,86.0,0.489,66.0,POR
4969,1977.0,C,24.0,211.0,95.0,0.563,65.0,POR
4970,1977.0,PG,23.0,183.0,72.0,0.529,53.0,MIL
4971,1977.0,SG,25.0,193.0,88.0,0.426,27.0,SAS
4972,1977.0,PF,28.0,206.0,99.0,0.485,14.0,LAL
4973,1977.0,PF,25.0,203.0,104.0,0.556,53.0,LAL
4974,1977.0,PF,21.0,211.0,99.0,0.467,82.0,KCK
4975,1977.0,PG,25.0,185.0,79.0,0.449,79.0,SEA
4976,1977.0,SF,26.0,201.0,88.0,0.47200000000000003,62.0,TOT
4977,1977.0,SF,26.0,201.0,88.0,0.371,11.0,WSB
4978,1977.0,SF,26.0,201.0,88.0,0.484,51.0,SEA
4979,1977.0,C,24.0,216.0,102.0,0.542,80.0,DEN
4980,1977.0,SF,24.0,201.0,97.0,0.504,81.0,KCK
4981,1977.0,PG,34.0,188.0,81.0,0.512,62.0,WSB
4982,1977.0,PG,26.0,193.0,88.0,0.5710000000000001,81.0,PHO
4983,1977.0,PG,30.0,190.0,81.0,0.486,82.0,BOS
4984,1977.0,SG,23.0,188.0,88.0,0.466,46.0,HOU
4985,1977.0,PF,27.0,203.0,102.0,0.509,82.0,BOS
4986,1977.0,SF,22.0,198.0,88.0,0.42,78.0,SEA
4987,1977.0,PF,23.0,198.0,86.0,0.523,76.0,GSW
4988,1977.0,PG,30.0,183.0,74.0,0.451,65.0,TOT
4989,1977.0,PG,30.0,183.0,74.0,0.45399999999999996,21.0,DEN
4990,1977.0,PG,30.0,183.0,74.0,0.449,44.0,BUF
4991,1977.0,SG,23.0,183.0,74.0,0.354,22.0,CLE
4992,1977.0,C,25.0,201.0,104.0,0.32299999999999995,1.0,NYN
4993,1977.0,PG,23.0,188.0,79.0,0.49700000000000005,82.0,GSW
4994,1977.0,SF,26.0,196.0,97.0,0.486,79.0,NOJ
4995,1977.0,SG,25.0,188.0,83.0,0.501,72.0,TOT
4996,1977.0,SG,25.0,188.0,83.0,0.49,42.0,NYN
4997,1977.0,SG,25.0,188.0,83.0,0.518,30.0,IND
4998,1977.0,SF,19.0,203.0,92.0,0.491,39.0,ATL
4999,1977.0,SG,26.0,193.0,83.0,0.379,25.0,BOS
5000,1977.0,SG,24.0,193.0,83.0,0.5329999999999999,78.0,MIL
5001,1977.0,SF,29.0,196.0,95.0,0.506,75.0,DEN
5002,1977.0,PG,27.0,188.0,83.0,0.445,51.0,TOT
5003,1977.0,PG,27.0,188.0,83.0,0.48,14.0,HOU
5004,1977.0,PG,27.0,188.0,83.0,0.44299999999999995,37.0,NYN
5005,1977.0,PG,22.0,185.0,72.0,0.474,78.0,WSB
5006,,,,,,,,
5007,1978.0,PF-C,31.0,206.0,106.0,0.449,16.0,TOT
5008,1978.0,C,31.0,206.0,106.0,0.27899999999999997,2.0,BOS
5009,1978.0,PF,31.0,206.0,106.0,0.493,14.0,HOU
5010,1978.0,C,30.0,218.0,102.0,0.589,62.0,LAL
5011,1978.0,SF,23.0,201.0,99.0,0.544,73.0,LAL
5012,1978.0,C,23.0,206.0,95.0,0.528,70.0,PHO
5013,1978.0,PG,30.0,188.0,79.0,0.488,77.0,KCK
5014,1978.0,C,29.0,203.0,97.0,0.495,15.0,TOT
5015,1978.0,C,29.0,203.0,97.0,0.266,1.0,BOS
5016,1978.0,C,29.0,203.0,97.0,0.52,14.0,CHI
5017,1978.0,SG,22.0,190.0,79.0,0.48700000000000004,66.0,CHI
5018,1978.0,SG,25.0,185.0,77.0,0.45399999999999996,55.0,TOT
5019,1978.0,SG,25.0,185.0,77.0,0.419,21.0,NJN
5020,1978.0,SG,25.0,185.0,77.0,0.47600000000000003,34.0,BUF
5021,1978.0,C,29.0,208.0,106.0,0.47,81.0,PHO
5022,1978.0,SG,26.0,196.0,83.0,0.46,48.0,NOJ
5023,1978.0,SF,23.0,201.0,97.0,0.484,76.0,WSB
5024,1978.0,SF,26.0,206.0,90.0,0.525,82.0,IND
5025,1978.0,PF,25.0,203.0,95.0,0.46299999999999997,60.0,TOT
5026,1978.0,PF,25.0,203.0,95.0,0.45899999999999996,12.0,DET
5027,1978.0,PF,25.0,203.0,95.0,0.46399999999999997,48.0,BUF
5028,1978.0,SF,33.0,201.0,92.0,0.509,82.0,GSW
5029,1978.0,PF,26.0,203.0,102.0,0.408,65.0,NJN
5030,1978.0,PG,30.0,190.0,83.0,0.544,79.0,NYK
5031,1978.0,PF,27.0,206.0,83.0,0.47700000000000004,80.0,TOT
5032,1978.0,PF,27.0,206.0,83.0,0.509,26.0,ATL
5033,1978.0,PF,27.0,206.0,83.0,0.612,3.0,HOU
5034,1978.0,PF,27.0,206.0,83.0,0.46,51.0,IND
5035,1978.0,PF,23.0,201.0,90.0,0.36700000000000005,31.0,IND
5036,1978.0,C,23.0,208.0,106.0,0.49700000000000005,69.0,MIL
5037,1978.0,PG,28.0,185.0,83.0,0.49200000000000005,82.0,PHI
5038,1978.0,SF,24.0,201.0,97.0,0.308,5.0,TOT
5039,1978.0,SF,24.0,201.0,97.0,1.0,1.0,KCK
5040,1978.0,SF,24.0,201.0,97.0,0.25,4.0,BOS
5041,1978.0,PG,34.0,190.0,81.0,0.508,80.0,BOS
5042,1978.0,SG,22.0,190.0,86.0,0.53,73.0,KCK
5043,1978.0,C,32.0,213.0,120.0,0.503,22.0,CHI
5044,1978.0,SG,23.0,188.0,79.0,0.33299999999999996,7.0,HOU
5045,1978.0,SG,31.0,188.0,90.0,0.504,82.0,KCK
5046,1978.0,PF,25.0,201.0,102.0,0.537,4.0,DET
5047,1978.0,PF,24.0,206.0,99.0,0.563,65.0,BOS
5048,1978.0,SG,27.0,188.0,81.0,0.426,21.0,NOJ
5049,1978.0,SF,24.0,198.0,86.0,0.45899999999999996,43.0,HOU
5050,1978.0,PG,22.0,188.0,83.0,0.44,80.0,PHO
5051,1978.0,PF,26.0,206.0,95.0,0.456,80.0,CLE
5052,1978.0,SF,24.0,196.0,95.0,0.539,82.0,MIL
5053,1978.0,SF,26.0,201.0,95.0,0.529,82.0,SAS
5054,1978.0,SG,25.0,188.0,83.0,0.38299999999999995,7.0,DET
5055,1978.0,SG,24.0,193.0,80.0,0.504,13.0,BUF
5056,1978.0,SG,29.0,190.0,82.0,0.528,72.0,SEA
5057,1978.0,SF,26.0,201.0,99.0,0.557,75.0,ATL
5058,1978.0,PF,23.0,206.0,83.0,0.49200000000000005,81.0,PHI
5059,1978.0,PG,23.0,190.0,86.0,0.499,82.0,MIL
5060,1978.0,SG,24.0,188.0,83.0,0.5,2.0,NYK
5061,1978.0,C,25.0,218.0,102.0,0.515,76.0,KCK
5062,1978.0,PG,27.0,193.0,86.0,0.5,82.0,PHO
5063,1978.0,SF,27.0,201.0,95.0,0.522,79.0,POR
5064,1978.0,PG,30.0,183.0,74.0,0.551,77.0,DEN
5065,1978.0,SG,29.0,193.0,90.0,0.484,82.0,CLE
5066,1978.0,PF,22.0,201.0,99.0,0.47600000000000003,52.0,LAL
5067,1978.0,SF,27.0,183.0,74.0,0.502,79.0,DET
5068,1978.0,SG,24.0,198.0,88.0,0.479,72.0,TOT
5069,1978.0,SG,24.0,198.0,88.0,0.444,37.0,NJN
5070,1978.0,SG,24.0,198.0,88.0,0.545,35.0,IND
5071,1978.0,C,26.0,206.0,98.0,0.43,61.0,PHI
5072,1978.0,SG,31.0,196.0,95.0,0.426,51.0,TOT
5073,1978.0,SG,31.0,196.0,95.0,0.401,9.0,LAL
5074,1978.0,SG,31.0,196.0,95.0,0.43,42.0,BOS
5075,1978.0,SG,26.0,190.0,81.0,0.456,21.0,ATL
5076,1978.0,SG,27.0,190.0,81.0,0.49700000000000005,36.0,WSB
5077,1978.0,C,28.0,211.0,99.0,0.503,82.0,CLE
5078,1978.0,PG,28.0,190.0,83.0,0.518,79.0,NYK
5079,1978.0,PF,27.0,190.0,81.0,0.493,72.0,GSW
5080,1978.0,SG,26.0,198.0,81.0,0.568,79.0,PHI
5081,1978.0,SF,22.0,203.0,95.0,0.33299999999999996,2.0,DEN
5082,1978.0,C,29.0,206.0,104.0,0.5329999999999999,77.0,BOS
5083,1978.0,SF,23.0,198.0,97.0,0.452,43.0,GSW
5084,1978.0,PG,29.0,173.0,74.0,0.496,77.0,ATL
5085,1978.0,SF,23.0,201.0,95.0,0.473,15.0,NJN
5086,1978.0,PG,33.0,183.0,77.0,0.531,82.0,SAS
5087,1978.0,SF,30.0,198.0,88.0,0.528,75.0,WSB
5088,1978.0,SF,21.0,196.0,94.0,0.595,79.0,TOT
5089,1978.0,SF,21.0,196.0,94.0,0.5870000000000001,23.0,IND
5090,1978.0,SF,21.0,196.0,94.0,0.599,56.0,LAL
5091,1978.0,PG,22.0,190.0,81.0,0.484,33.0,LAL
5092,1978.0,SG,22.0,188.0,77.0,0.511,82.0,POR
5093,1978.0,SF,23.0,203.0,92.0,0.5770000000000001,81.0,PHO
5094,1978.0,C,21.0,211.0,113.0,0.608,70.0,PHI
5095,1978.0,PF,26.0,201.0,98.0,0.47700000000000004,47.0,TOT
5096,1978.0,PF,26.0,201.0,98.0,0.495,22.0,GSW
5097,1978.0,PF,26.0,201.0,98.0,0.445,25.0,CHI
5098,1978.0,PF,29.0,208.0,99.0,0.496,79.0,SAS
5099,1978.0,PG,27.0,183.0,81.0,0.456,52.0,TOT
5100,1978.0,PG,27.0,183.0,81.0,0.45,25.0,LAL
5101,1978.0,PG,27.0,183.0,81.0,0.462,27.0,BOS
5102,1978.0,SF,23.0,201.0,104.0,0.447,11.0,TOT
5103,1978.0,SF,23.0,201.0,104.0,0.317,7.0,DEN
5104,1978.0,SF,23.0,201.0,104.0,0.524,4.0,POR
5105,1978.0,C,23.0,208.0,104.0,0.527,79.0,DET
5106,1978.0,SF,23.0,198.0,92.0,0.545,70.0,ATL
5107,1978.0,PG,27.0,188.0,81.0,0.585,78.0,GSW
5108,1978.0,PG,23.0,190.0,81.0,0.45799999999999996,15.0,TOT
5109,1978.0,PG,23.0,190.0,81.0,0.508,4.0,PHI
5110,1978.0,PG,23.0,190.0,81.0,0.45,11.0,HOU
5111,1978.0,SG,22.0,201.0,104.0,0.44799999999999995,63.0,POR
5112,1978.0,C,31.0,211.0,97.0,0.614,33.0,TOT
5113,1978.0,C,31.0,211.0,97.0,0.665,16.0,SAS
5114,1978.0,C,31.0,211.0,97.0,0.539,17.0,MIL
5115,1978.0,SF,25.0,198.0,102.0,0.49,37.0,DET
5116,1978.0,C,22.0,213.0,102.0,0.494,83.0,TOT
5117,1978.0,C,22.0,213.0,102.0,0.499,25.0,LAL
5118,1978.0,C,22.0,213.0,102.0,0.49200000000000005,58.0,IND
5119,1978.0,PF,23.0,196.0,83.0,0.462,78.0,DEN
5120,1978.0,C,25.0,206.0,99.0,0.419,69.0,IND
5121,1978.0,SF,24.0,201.0,86.0,0.568,82.0,MIL
5122,1978.0,SF,27.0,201.0,95.0,0.555,74.0,PHI
5123,1978.0,SF,23.0,201.0,97.0,0.52,20.0,SEA
5124,1978.0,PG,24.0,188.0,81.0,0.47600000000000003,71.0,IND
5125,1978.0,SG,29.0,196.0,86.0,0.51,82.0,DET
5126,1978.0,PF,25.0,206.0,97.0,0.49700000000000005,79.0,LAL
5127,1978.0,C,23.0,208.0,106.0,0.478,64.0,PHO
5128,1978.0,PG,32.0,193.0,90.0,0.52,51.0,CLE
5129,1978.0,SG,24.0,206.0,97.0,0.539,76.0,PHI
5130,1978.0,SG,23.0,193.0,86.0,0.485,53.0,CLE
5131,1978.0,SG,27.0,193.0,83.0,0.51,70.0,SAS
5132,1978.0,SF,24.0,203.0,90.0,0.469,57.0,TOT
5133,1978.0,SF,24.0,203.0,90.0,0.461,10.0,BUF
5134,1978.0,SF,24.0,203.0,90.0,0.47,47.0,DET
5135,1978.0,SG,25.0,201.0,81.0,0.594,82.0,SAS
5136,1978.0,C,27.0,208.0,99.0,0.507,82.0,MIL
5137,1978.0,C,28.0,218.0,108.0,0.604,82.0,CHI
5138,1978.0,SG,22.0,188.0,79.0,0.5529999999999999,56.0,BUF
5139,1978.0,SF,22.0,198.0,98.0,0.44,72.0,NYK
5140,1978.0,SG,34.0,185.0,77.0,0.545,81.0,NOJ
5141,1978.0,C,26.0,208.0,90.0,0.506,72.0,TOT
5142,1978.0,C,26.0,208.0,90.0,0.532,9.0,SEA
5143,1978.0,C,26.0,208.0,90.0,0.5,63.0,SAS
5144,1978.0,PG,23.0,183.0,77.0,0.41,76.0,GSW
5145,1978.0,SF,24.0,201.0,99.0,0.495,44.0,IND
5146,1978.0,SF,24.0,196.0,95.0,0.496,81.0,WSB
5147,1978.0,SF,25.0,201.0,86.0,0.392,36.0,PHO
5148,1978.0,PF,24.0,206.0,92.0,0.506,82.0,NOJ
5149,1978.0,SF,24.0,198.0,90.0,0.569,72.0,POR
5150,1978.0,SG,22.0,198.0,95.0,0.479,73.0,MIL
5151,1978.0,SG,25.0,193.0,92.0,0.0,5.0,TOT
5152,1978.0,SG,25.0,193.0,92.0,0.0,2.0,CHI
5153,1978.0,SG,25.0,193.0,92.0,0.0,3.0,KCK
5154,1978.0,SG,22.0,196.0,81.0,0.457,48.0,SEA
5155,1978.0,SF,37.0,196.0,92.0,0.495,82.0,BOS
5156,1978.0,PF,27.0,206.0,99.0,0.5,75.0,ATL
5157,1978.0,SG,23.0,193.0,86.0,0.501,15.0,NJN
5158,1978.0,PF,32.0,206.0,106.0,0.489,81.0,WSB
5159,1978.0,PF,28.0,203.0,102.0,0.505,67.0,NYK
5160,1978.0,PF,29.0,198.0,99.0,0.449,80.0,PHO
5161,1978.0,PG,26.0,190.0,86.0,0.48200000000000004,75.0,WSB
5162,1978.0,PG,24.0,193.0,86.0,0.48,82.0,ATL
5163,1978.0,PF,28.0,206.0,97.0,0.507,78.0,TOT
5164,1978.0,PF,28.0,206.0,97.0,0.499,45.0,NJN
5165,1978.0,PF,28.0,206.0,97.0,0.525,33.0,DEN
5166,1978.0,SG,26.0,183.0,79.0,0.483,82.0,CHI
5167,1978.0,PG,24.0,190.0,83.0,0.48200000000000004,81.0,POR
5168,1978.0,SG,33.0,196.0,95.0,0.525,82.0,LAL
5169,1978.0,C,25.0,211.0,99.0,0.35600000000000004,56.0,NJN
5170,1978.0,C,29.0,206.0,106.0,0.5710000000000001,82.0,DEN
5171,1978.0,PF,32.0,203.0,99.0,0.5479999999999999,63.0,NYK
5172,1978.0,SF,25.0,203.0,95.0,0.523,80.0,NOJ
5173,1978.0,SG,28.0,183.0,77.0,0.43,71.0,TOT
5174,1978.0,SG,28.0,183.0,77.0,0.41600000000000004,32.0,GSW
5175,1978.0,SG,28.0,183.0,77.0,0.44,39.0,WSB
5176,1978.0,SG,23.0,193.0,83.0,0.486,81.0,SEA
5177,1978.0,SG,22.0,203.0,92.0,0.535,79.0,ATL
5178,1978.0,C,29.0,211.0,111.0,0.43799999999999994,81.0,NJN
5179,1978.0,SF,30.0,201.0,90.0,0.45299999999999996,77.0,TOT
5180,1978.0,SF,30.0,201.0,90.0,0.376,1.0,HOU
5181,1978.0,SF,30.0,201.0,90.0,0.45299999999999996,76.0,SEA
5182,1978.0,SG,23.0,190.0,92.0,0.21600000000000003,4.0,BUF
5183,1978.0,SF,21.0,201.0,98.0,0.563,80.0,MIL
5184,1978.0,PF,25.0,208.0,86.0,0.526,81.0,CHI
5185,1978.0,SF,28.0,198.0,90.0,0.514,82.0,ATL
5186,1978.0,PF,26.0,206.0,95.0,0.616,75.0,DEN
5187,1978.0,C,27.0,211.0,98.0,0.509,80.0,PHI
5188,1978.0,PF,25.0,208.0,95.0,0.496,82.0,HOU
5189,1978.0,C,23.0,206.0,102.0,0.5329999999999999,12.0,HOU
5190,1978.0,PF,30.0,190.0,83.0,0.473,79.0,BUF
5191,1978.0,PG,23.0,185.0,77.0,0.45899999999999996,73.0,TOT
5192,1978.0,PG,23.0,185.0,77.0,0.397,22.0,CLE
5193,1978.0,PG,23.0,185.0,77.0,0.466,51.0,NJN
5194,1978.0,PG,25.0,190.0,83.0,0.436,4.0,SAS
5195,1978.0,C,24.0,213.0,106.0,0.5710000000000001,82.0,NOJ
5196,1978.0,SF,25.0,206.0,92.0,0.5329999999999999,81.0,SAS
5197,1978.0,SF,21.0,201.0,92.0,0.511,79.0,NJN
5198,1978.0,SF,25.0,198.0,88.0,0.5579999999999999,53.0,BUF
5199,1978.0,SF,22.0,206.0,95.0,0.499,80.0,NYK
5200,1978.0,PF,30.0,203.0,97.0,0.25,3.0,BOS
5201,1978.0,PG,22.0,188.0,81.0,0.516,78.0,KCK
5202,1978.0,C,26.0,213.0,104.0,0.46,80.0,HOU
5203,1978.0,PF,23.0,206.0,104.0,0.564,67.0,WSB
5204,1978.0,SF,25.0,190.0,92.0,0.461,49.0,HOU
5205,1978.0,C,29.0,208.0,106.0,0.494,77.0,KCK
5206,1978.0,C,22.0,208.0,99.0,0.505,77.0,DEN
5207,1978.0,PF,25.0,208.0,102.0,0.435,76.0,CLE
5208,1978.0,PF,22.0,203.0,97.0,0.539,62.0,CHI
5209,1978.0,C,29.0,211.0,113.0,0.58,63.0,DET
5210,1978.0,SG,23.0,198.0,86.0,0.366,10.0,MIL
5211,1978.0,PG,29.0,185.0,81.0,0.524,41.0,SAS
5212,1978.0,PG,25.0,193.0,87.0,0.478,82.0,PHO
5213,1978.0,C,25.0,208.0,104.0,0.469,70.0,TOT
5214,1978.0,C,25.0,208.0,104.0,0.401,14.0,MIL
5215,1978.0,C,25.0,208.0,104.0,0.48200000000000004,56.0,BUF
5216,1978.0,PG,24.0,190.0,79.0,0.48100000000000004,82.0,HOU
5217,1978.0,PF,25.0,206.0,97.0,0.502,68.0,POR
5218,1978.0,C,22.0,208.0,97.0,0.5589999999999999,59.0,HOU
5219,1978.0,SG,30.0,196.0,89.0,0.49200000000000005,50.0,NOJ
5220,1978.0,SG,23.0,190.0,90.0,0.44299999999999995,60.0,GSW
5221,1978.0,SF,22.0,203.0,92.0,0.62,72.0,BOS
5222,1978.0,SF,23.0,201.0,97.0,0.516,55.0,CHI
5223,1978.0,C,26.0,206.0,95.0,0.5670000000000001,79.0,NYK
5224,1978.0,PG,24.0,190.0,86.0,0.0,1.0,KCK
5225,1978.0,PG,31.0,185.0,81.0,0.485,70.0,TOT
5226,1978.0,PG,31.0,185.0,81.0,0.501,41.0,BUF
5227,1978.0,PG,31.0,185.0,81.0,0.45299999999999996,29.0,PHI
5228,1978.0,C,29.0,211.0,103.0,0.467,42.0,BUF
5229,1978.0,PG,24.0,190.0,86.0,0.512,74.0,NOJ
5230,1978.0,PF,27.0,203.0,106.0,0.521,78.0,PHI
5231,1978.0,C,25.0,211.0,97.0,0.535,68.0,ATL
5232,1978.0,SF,29.0,196.0,97.0,0.507,81.0,NYK
5233,1978.0,PF,27.0,206.0,88.0,0.542,46.0,TOT
5234,1978.0,PF,27.0,206.0,88.0,0.512,9.0,GSW
5235,1978.0,PF,27.0,206.0,88.0,0.5429999999999999,37.0,BUF
5236,1978.0,SG,28.0,188.0,88.0,0.535,81.0,CHI
5237,1978.0,C,24.0,208.0,97.0,0.506,54.0,NOJ
5238,1978.0,PF,24.0,203.0,97.0,0.522,80.0,MIL
5239,1978.0,SF,30.0,201.0,97.0,0.5760000000000001,82.0,PHI
5240,1978.0,SF,23.0,203.0,95.0,0.374,20.0,HOU
5241,1978.0,PG,22.0,183.0,77.0,0.531,76.0,DET
5242,1978.0,SG,33.0,190.0,83.0,0.541,76.0,NYK
5243,1978.0,PF,22.0,203.0,88.0,0.40399999999999997,6.0,PHI
5244,1978.0,SG,29.0,175.0,74.0,0.525,76.0,HOU
5245,1978.0,SF,27.0,203.0,88.0,0.544,66.0,KCK
5246,1978.0,C,28.0,211.0,108.0,0.5429999999999999,78.0,BUF
5247,1978.0,PF,27.0,201.0,102.0,0.5429999999999999,61.0,POR
5248,1978.0,SG,26.0,190.0,86.0,0.45799999999999996,33.0,TOT
5249,1978.0,SG,26.0,190.0,86.0,0.39799999999999996,8.0,KCK
5250,1978.0,SG,26.0,190.0,86.0,0.46299999999999997,25.0,NJN
5251,1978.0,SG,26.0,198.0,90.0,0.442,20.0,IND
5252,1978.0,SG,29.0,193.0,90.0,0.511,45.0,HOU
5253,1978.0,PG,22.0,188.0,77.0,0.518,81.0,LAL
5254,1978.0,SF,30.0,201.0,99.0,0.46299999999999997,35.0,TOT
5255,1978.0,SF,30.0,201.0,99.0,0.46399999999999997,16.0,DET
5256,1978.0,SF,30.0,201.0,99.0,0.461,19.0,POR
5257,1978.0,PF,21.0,203.0,102.0,0.557,79.0,SAS
5258,1978.0,SF,24.0,201.0,95.0,0.444,8.0,BUF
5259,1978.0,C,28.0,208.0,97.0,0.546,82.0,POR
5260,1978.0,C,24.0,208.0,99.0,0.528,49.0,WSB
5261,1978.0,C,24.0,213.0,104.0,0.499,82.0,GSW
5262,1978.0,SF,22.0,198.0,90.0,0.544,82.0,GSW
5263,1978.0,C,29.0,211.0,106.0,0.568,80.0,SAS
5264,1978.0,PF,29.0,201.0,99.0,0.499,45.0,PHO
5265,1978.0,PF,23.0,206.0,105.0,0.469,44.0,CHI
5266,1978.0,PF,22.0,206.0,106.0,0.461,52.0,DET
5267,1978.0,SF,29.0,203.0,99.0,0.528,63.0,TOT
5268,1978.0,SF,29.0,203.0,99.0,0.391,8.0,DET
5269,1978.0,SF,29.0,203.0,99.0,0.537,55.0,NJN
5270,1978.0,PG,27.0,183.0,77.0,0.516,82.0,TOT
5271,1978.0,PG,27.0,183.0,77.0,0.504,8.0,DET
5272,1978.0,PG,27.0,183.0,77.0,0.516,74.0,NJN
5273,1978.0,PG,28.0,190.0,88.0,0.495,83.0,TOT
5274,1978.0,PG,28.0,190.0,88.0,0.517,49.0,DEN
5275,1978.0,PG,28.0,190.0,88.0,0.478,34.0,DET
5276,1978.0,SF,27.0,198.0,88.0,0.452,68.0,HOU
5277,1978.0,C,29.0,206.0,104.0,0.594,79.0,GSW
5278,1978.0,SF,22.0,203.0,92.0,0.475,80.0,HOU
5279,1978.0,PF,26.0,206.0,102.0,0.44299999999999995,54.0,TOT
5280,1978.0,PF,26.0,206.0,102.0,0.45,8.0,MIL
5281,1978.0,PF,26.0,206.0,102.0,0.441,46.0,KCK
5282,1978.0,SF,22.0,196.0,83.0,0.467,82.0,DEN
5283,1978.0,SG,22.0,193.0,88.0,0.461,63.0,ATL
5284,1978.0,PF,26.0,201.0,102.0,0.48100000000000004,82.0,NOJ
5285,1978.0,PF,25.0,201.0,104.0,0.512,82.0,KCK
5286,1978.0,C,28.0,208.0,106.0,0.466,78.0,TOT
5287,1978.0,C,28.0,208.0,106.0,0.469,23.0,IND
5288,1978.0,C,28.0,208.0,106.0,0.465,55.0,LAL
5289,1978.0,C,22.0,216.0,106.0,0.521,80.0,ATL
5290,1978.0,PF,24.0,203.0,92.0,0.534,79.0,IND
5291,1978.0,PF,28.0,201.0,102.0,0.5,51.0,BOS
5292,1978.0,SF,26.0,196.0,98.0,0.509,72.0,CLE
5293,1978.0,SF,33.0,196.0,98.0,0.479,36.0,CHI
5294,1978.0,SF,26.0,201.0,95.0,0.44799999999999995,56.0,TOT
5295,1978.0,SF,26.0,201.0,95.0,0.376,26.0,BOS
5296,1978.0,SF,26.0,201.0,95.0,0.496,30.0,NOJ
